id,texto,intent,original,template,is_kid_optimized
kid_expresar_emocion_30629,estoy nervioso nervioso,EXPRESAR_EMOCION,estoy nervioso nervioso,estoy {emocion},True
kid_expresar_emocion_35892,soy feliz navidad,EXPRESAR_EMOCION,soy feliz navidad,soy {emocion},True
kid_saludar_33008,este buenas tardes,SALUDAR,este buenas tardes,buenas tardes,True
kid_saludar_19392,buenas buenas tardes,SALUDAR,buenas buenas tardes,buenas tardes,True
kid_jugar_9178,eh quiero pelota,JUGAR,eh quiero pelota,quiero {juguete},True
kid_pedir_ayuda_35927,ayuda,PEDIR_AYUDA,ayuda,ayuda,True
kid_expresar_necesidad_10636,tengo calor calor,EXPRESAR_NECESIDAD,tengo calor calor,tengo {necesidad},True
kid_comer_beber_10799,más campana extractora,COMER_BEBER,más campana extractora,más {comida},True
kid_saludar_8047,hola,SALUDAR,hola,hola,True
kid_expresar_emocion_9364,hoy estoy triste,EXPRESAR_EMOCION,hoy estoy triste,hoy estoy {emocion},True
kid_ir_lugar_24213,busco parque,IR_LUGAR,busco parque,busco {lugar},True
kid_saludar_36829,hola abuela,SALUDAR,hola abuela,hola {persona},True
kid_ir_lugar_34168,vamos al parque,IR_LUGAR,vamos al parque,vamos al {lugar},True
kid_jugar_4468,juguemos memoria,JUGAR,juguemos memoria,juguemos {juego},True
kid_comer_beber_71,comer empanar,COMER_BEBER,comer empanar,comer {comida},True
kid_saludar_36725,mm hola cómo estás,SALUDAR,mm hola cómo estás,hola cómo estás,True
kid_expresar_emocion_26279,muy cansado,EXPRESAR_EMOCION,muy cansado,estoy muy {emocion},True
kid_describir_dolor_23383,tengo dolor,DESCRIBIR_DOLOR,tengo dolor,tengo dolor,True
kid_despedir_29171,hasta luego,DESPEDIR,hasta luego,hasta luego,True
kid_saludar_25625,hola amiga cansado,SALUDAR,hola amiga cansado,hola {persona} {emocion},True
kid_pedir_ayuda_23527,mm necesito ayuda,PEDIR_AYUDA,mm necesito ayuda,necesito ayuda,True
kid_comer_beber_37039,quiero comer,COMER_BEBER,quiero comer,quiero comer,True
kid_expresar_necesidad_12109,bueno quiero estudiar,EXPRESAR_NECESIDAD,bueno quiero estudiar,quiero {accion},True
kid_expresar_necesidad_3497,tengo frío,EXPRESAR_NECESIDAD,tengo frío,tengo {necesidad},True
kid_pedir_ayuda_31452,no sé estudiar estudiar,PEDIR_AYUDA,no sé estudiar estudiar,no sé {accion},True
kid_expresar_emocion_1991,me siento feliz,EXPRESAR_EMOCION,me siento feliz,me siento {emocion},True
kid_saludar_835,este hola,SALUDAR,este hola,hola,True
kid_describir_dolor_178,dolor dolor en mano,DESCRIBIR_DOLOR,dolor dolor en mano,dolor en {parte_cuerpo},True
kid_ir_lugar_37916,al parque,IR_LUGAR,al parque,al {lugar},True
kid_pedir_ayuda_31813,ayuda con juguete,PEDIR_AYUDA,ayuda con juguete,ayuda con {objeto},True
kid_jugar_5408,quiero jugar,JUGAR,quiero jugar,quiero jugar,True
kid_saludar_28825,hola tía cómo estás,SALUDAR,hola tía cómo estás,hola {persona} cómo estás,True
kid_ir_lugar_33841,quiero ir al baño,IR_LUGAR,quiero ir al baño,quiero ir al {lugar},True
kid_jugar_17956,jugamos,JUGAR,jugamos,jugamos,True
kid_comer_beber_16325,mm me da empanada,COMER_BEBER,mm me da empanada,me da {comida},True
kid_expresar_emocion_30309,muy enojado,EXPRESAR_EMOCION,muy enojado,estoy muy {emocion},True
kid_pedir_ayuda_12858,no puedo estudiar,PEDIR_AYUDA,no puedo estudiar,no puedo {accion},True
kid_pedir_ayuda_33237,este necesito ayuda,PEDIR_AYUDA,este necesito ayuda,necesito ayuda,True
kid_comer_beber_33377,tengo hambre,COMER_BEBER,tengo hambre,tengo hambre,True
kid_jugar_29052,juego con auto,JUGAR,juego con auto,juego con {juguete},True
kid_jugar_16358,bueno quiero quiero jugar,JUGAR,bueno quiero quiero jugar,quiero jugar,True
kid_despedir_37003,eh chau chau,DESPEDIR,eh chau chau,chau,True
kid_jugar_7785,juguemos juguemos videojuegos,JUGAR,juguemos juguemos videojuegos,juguemos {juego},True
kid_expresar_necesidad_6792,me da agua,EXPRESAR_NECESIDAD,me da agua,me da {objeto},True
kid_agradecer_16902,te doy las gracias,AGRADECER,te doy las gracias,te doy las gracias,True
kid_expresar_necesidad_18354,eh donde está pelota,EXPRESAR_NECESIDAD,eh donde está pelota,donde está {objeto},True
kid_expresar_necesidad_36381,tengo ganas de comer,EXPRESAR_NECESIDAD,tengo ganas de comer,tengo ganas de {accion},True
kid_pedir_ayuda_31605,ayuda,PEDIR_AYUDA,ayuda,ayuda,True
kid_despedir_12930,adiós,DESPEDIR,adiós,adiós,True
kid_pedir_ayuda_10435,ayuda por favor,PEDIR_AYUDA,ayuda por favor,ayuda por favor,True
kid_agradecer_36326,gracias,AGRADECER,gracias,gracias,True
kid_expresar_necesidad_13757,bueno donde está juguete,EXPRESAR_NECESIDAD,bueno donde está juguete,donde está {objeto},True
kid_pedir_ayuda_14390,no sé leer,PEDIR_AYUDA,no sé leer,no sé {accion},True
kid_ir_lugar_9048,ir a baño,IR_LUGAR,ir a baño,ir a {lugar},True
kid_jugar_24749,juguemos videojuegos,JUGAR,juguemos videojuegos,juguemos {juego},True
kid_expresar_necesidad_13226,bueno me da tablet,EXPRESAR_NECESIDAD,bueno me da tablet,me da {objeto},True
kid_comer_beber_30365,me da fruta,COMER_BEBER,me da fruta,me da {comida},True
kid_comer_beber_10573,quiero agua,COMER_BEBER,quiero agua,quiero agua,True
kid_jugar_38739,vamos a jugar,JUGAR,vamos a jugar,vamos a jugar,True
kid_expresar_necesidad_3410,tengo sed,EXPRESAR_NECESIDAD,tengo sed,tengo {necesidad},True
kid_pedir_ayuda_22093,ayuda con agua,PEDIR_AYUDA,ayuda con agua,ayuda con {objeto},True
kid_despedir_32077,adiós,DESPEDIR,adiós,adiós,True
kid_ir_lugar_22702,ir a jardín,IR_LUGAR,ir a jardín,ir a {lugar},True
kid_expresar_necesidad_20280,donde está auto,EXPRESAR_NECESIDAD,donde está auto,donde está {objeto},True
kid_comer_beber_37500,tengo hambre,COMER_BEBER,tengo hambre,tengo hambre,True
kid_ir_lugar_37516,este vamos al jardín,IR_LUGAR,este vamos al jardín,vamos al {lugar},True
kid_jugar_30048,vamos a jugar,JUGAR,vamos a jugar,vamos a jugar,True
kid_expresar_necesidad_9723,este este busco muñeca,EXPRESAR_NECESIDAD,este este busco muñeca,busco {objeto},True
kid_despedir_8719,eh hasta luego,DESPEDIR,eh hasta luego,hasta luego,True
kid_jugar_21114,juego con auto,JUGAR,juego con auto,juego con {juguete},True
kid_comer_beber_8018,eh quiero quiero disfrutar,COMER_BEBER,eh quiero quiero disfrutar,quiero {comida},True
kid_comer_beber_32528,quiero agua,COMER_BEBER,quiero agua,quiero agua,True
kid_pedir_ayuda_29060,ayuda ayuda con crayones,PEDIR_AYUDA,ayuda ayuda con crayones,ayuda con {objeto},True
kid_saludar_23930,buenas tardes tardes,SALUDAR,buenas tardes tardes,buenas tardes,True
kid_pedir_ayuda_35682,mm me ayudas,PEDIR_AYUDA,mm me ayudas,me ayudas,True
kid_agradecer_36938,te doy las gracias,AGRADECER,te doy las gracias,te doy las gracias,True
kid_expresar_necesidad_4744,quiero estudiar,EXPRESAR_NECESIDAD,quiero estudiar,quiero {accion},True
kid_expresar_emocion_28966,estoy muy enojado,EXPRESAR_EMOCION,estoy muy enojado,estoy muy {emocion},True
kid_comer_beber_35510,quiero comer,COMER_BEBER,quiero comer,quiero comer,True
kid_describir_dolor_18186,tengo dolor dolor,DESCRIBIR_DOLOR,tengo dolor dolor,tengo dolor,True
kid_saludar_381,buenas tardes tardes,SALUDAR,buenas tardes tardes,buenas tardes,True
kid_saludar_15632,hola hola papá,SALUDAR,hola hola papá,hola {persona},True
kid_comer_beber_7222,bueno beber agua agua,COMER_BEBER,bueno beber agua agua,beber {bebida},True
kid_pedir_ayuda_30711,ayuda papá,PEDIR_AYUDA,ayuda papá,ayuda {persona},True
kid_saludar_29033,hola hermano feliz navidad,SALUDAR,hola hermano feliz navidad,hola {persona} {emocion},True
kid_jugar_28275,juego con muñeca,JUGAR,juego con muñeca,juego con {juguete},True
kid_saludar_1784,este hola papá,SALUDAR,este hola papá,hola {persona},True
kid_expresar_emocion_7005,eh me pone nervioso,EXPRESAR_EMOCION,eh me pone nervioso,me pone {emocion},True
kid_expresar_necesidad_37715,quiero estudiar,EXPRESAR_NECESIDAD,quiero estudiar,quiero {accion},True
kid_jugar_39546,juguemos puzzles,JUGAR,juguemos puzzles,juguemos {juego},True
kid_jugar_11847,jugamos,JUGAR,jugamos,jugamos,True
kid_comer_beber_29864,quiero quiero comer,COMER_BEBER,quiero quiero comer,quiero comer,True
kid_agradecer_3175,te doy las gracias,AGRADECER,te doy las gracias,te doy las gracias,True
kid_saludar_39273,hola amiga cómo estás,SALUDAR,hola amiga cómo estás,hola {persona} cómo estás,True
kid_describir_dolor_5204,me lastimé brazo,DESCRIBIR_DOLOR,me lastimé brazo,me lastimé {parte_cuerpo},True
kid_expresar_necesidad_39952,busco bloques,EXPRESAR_NECESIDAD,busco bloques,busco {objeto},True
kid_comer_beber_15042,me da panamá,COMER_BEBER,me da panamá,me da {comida},True
kid_describir_dolor_10144,me duele,DESCRIBIR_DOLOR,me duele,me duele,True
kid_expresar_emocion_33233,estoy contento,EXPRESAR_EMOCION,estoy contento,estoy {emocion},True
kid_comer_beber_30514,quiero empanada,COMER_BEBER,quiero empanada,quiero {comida},True
kid_describir_dolor_38342,me pegué en espalda,DESCRIBIR_DOLOR,me pegué en espalda,me pegué en {parte_cuerpo},True
kid_saludar_24395,buenos días,SALUDAR,buenos días,buenos días,True
kid_saludar_30474,buenas buenas tardes,SALUDAR,buenas buenas tardes,buenas tardes,True
kid_expresar_necesidad_27690,este este dame muñeca,EXPRESAR_NECESIDAD,este este dame muñeca,dame {objeto},True
kid_ir_lugar_37697,ir a plaza,IR_LUGAR,ir a plaza,ir a {lugar},True
kid_describir_dolor_23993,este dolor en dedo,DESCRIBIR_DOLOR,este dolor en dedo,dolor en {parte_cuerpo},True
kid_expresar_emocion_12032,este este hoy estoy emocionado,EXPRESAR_EMOCION,este este hoy estoy emocionado,hoy estoy {emocion},True
kid_pedir_ayuda_23921,necesito ayuda,PEDIR_AYUDA,necesito ayuda,necesito ayuda,True
kid_expresar_emocion_8727,estoy estoy muy asustado,EXPRESAR_EMOCION,estoy estoy muy asustado,estoy muy {emocion},True
kid_pedir_ayuda_34819,necesito ayuda,PEDIR_AYUDA,necesito ayuda,necesito ayuda,True
kid_agradecer_15621,muchas gracias,AGRADECER,muchas gracias,muchas gracias,True
kid_despedir_4665,eh nos vemos,DESPEDIR,eh nos vemos,nos vemos,True
kid_jugar_29757,jugar con peluche,JUGAR,jugar con peluche,jugar con {juguete},True
kid_ir_lugar_23968,al jardín,IR_LUGAR,al jardín,al {lugar},True
kid_pedir_ayuda_34374,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_comer_beber_8675,comer empanadilla,COMER_BEBER,comer empanadilla,comer {comida},True
kid_expresar_necesidad_16940,tengo hambre,EXPRESAR_NECESIDAD,tengo hambre,tengo {necesidad},True
kid_jugar_628,quiero bicicleta,JUGAR,quiero bicicleta,quiero {juguete},True
kid_expresar_emocion_11187,hoy estoy feliz cumpleaños,EXPRESAR_EMOCION,hoy estoy feliz cumpleaños,hoy estoy {emocion},True
kid_expresar_emocion_16639,estoy feliz navidad,EXPRESAR_EMOCION,estoy feliz navidad,estoy {emocion},True
kid_pedir_ayuda_39687,este no puedo estudiar,PEDIR_AYUDA,este no puedo estudiar,no puedo {accion},True
kid_agradecer_28330,te doy las gracias,AGRADECER,te doy las gracias,te doy las gracias,True
kid_pedir_ayuda_11891,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_pedir_ayuda_21080,ayuda por favor,PEDIR_AYUDA,ayuda por favor,ayuda por favor,True
kid_despedir_30017,mm hasta luego,DESPEDIR,mm hasta luego,hasta luego,True
kid_describir_dolor_4658,me duele rodilla,DESCRIBIR_DOLOR,me duele rodilla,me duele {parte_cuerpo},True
kid_expresar_emocion_22700,estoy asustado,EXPRESAR_EMOCION,estoy asustado,estoy {emocion},True
kid_expresar_necesidad_1994,me da muñeca muñeca,EXPRESAR_NECESIDAD,me da muñeca muñeca,me da {objeto},True
kid_expresar_emocion_4704,me pone nervioso,EXPRESAR_EMOCION,me pone nervioso,me pone {emocion},True
kid_ir_lugar_17637,bueno ir a parque,IR_LUGAR,bueno ir a parque,ir a {lugar},True
kid_saludar_26986,hey abuelo,SALUDAR,hey abuelo,hey {persona},True
kid_comer_beber_10643,comer panamá,COMER_BEBER,comer panamá,comer {comida},True
kid_comer_beber_3872,tengo hambre,COMER_BEBER,tengo hambre,tengo hambre,True
kid_agradecer_8938,gracias,AGRADECER,gracias,gracias,True
kid_pedir_ayuda_25197,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_ir_lugar_5841,ir a plaza,IR_LUGAR,ir a plaza,ir a {lugar},True
kid_describir_dolor_18660,me pegué en pierna,DESCRIBIR_DOLOR,me pegué en pierna,me pegué en {parte_cuerpo},True
kid_expresar_necesidad_4096,quiero correr,EXPRESAR_NECESIDAD,quiero correr,quiero {accion},True
kid_describir_dolor_32017,me pegué en rodilla,DESCRIBIR_DOLOR,me pegué en rodilla,me pegué en {parte_cuerpo},True
kid_jugar_33097,quiero crayones,JUGAR,quiero crayones,quiero {juguete},True
kid_expresar_necesidad_32554,dame crayones,EXPRESAR_NECESIDAD,dame crayones,dame {objeto},True
kid_saludar_11495,hola cómo estás,SALUDAR,hola cómo estás,hola cómo estás,True
kid_expresar_necesidad_33956,quiero pelota,EXPRESAR_NECESIDAD,quiero pelota,quiero {objeto},True
kid_ir_lugar_37642,quiero ir al baño,IR_LUGAR,quiero ir al baño,quiero ir al {lugar},True
kid_agradecer_4776,muchas gracias,AGRADECER,muchas gracias,muchas gracias,True
kid_expresar_emocion_22669,me pone entristecer,EXPRESAR_EMOCION,me pone entristecer,me pone {emocion},True
kid_expresar_emocion_9165,me siento feliz,EXPRESAR_EMOCION,me siento feliz,me siento {emocion},True
kid_pedir_ayuda_12359,ayuda ayuda papá,PEDIR_AYUDA,ayuda ayuda papá,ayuda {persona},True
kid_saludar_14082,hola amiga,SALUDAR,hola amiga,hola {persona},True
kid_describir_dolor_11335,me pegué en dedo,DESCRIBIR_DOLOR,me pegué en dedo,me pegué en {parte_cuerpo},True
kid_expresar_necesidad_660,me da bloques,EXPRESAR_NECESIDAD,me da bloques,me da {objeto},True
kid_expresar_emocion_25808,estoy cansado,EXPRESAR_EMOCION,estoy cansado,estoy {emocion},True
kid_expresar_emocion_38430,eh me pone feliz,EXPRESAR_EMOCION,eh me pone feliz,me pone {emocion},True
kid_expresar_necesidad_32506,bueno me da crayones,EXPRESAR_NECESIDAD,bueno me da crayones,me da {objeto},True
kid_saludar_20663,hola,SALUDAR,hola,hola,True
kid_ir_lugar_33605,al parque,IR_LUGAR,al parque,al {lugar},True
kid_describir_dolor_21726,me duele duele mano,DESCRIBIR_DOLOR,me duele duele mano,me duele {parte_cuerpo},True
kid_expresar_necesidad_4922,bueno quiero leer,EXPRESAR_NECESIDAD,bueno quiero leer,quiero {accion},True
kid_expresar_necesidad_35770,este me da crayones,EXPRESAR_NECESIDAD,este me da crayones,me da {objeto},True
kid_pedir_ayuda_14586,me ayudas,PEDIR_AYUDA,me ayudas,me ayudas,True
kid_expresar_necesidad_24624,necesito bloques,EXPRESAR_NECESIDAD,necesito bloques,necesito {objeto},True
kid_pedir_ayuda_20871,este me ayudas,PEDIR_AYUDA,este me ayudas,me ayudas,True
kid_saludar_33122,bueno hola,SALUDAR,bueno hola,hola,True
kid_agradecer_11384,te doy las gracias,AGRADECER,te doy las gracias,te doy las gracias,True
kid_jugar_32910,eh me gusta jugar memoria,JUGAR,eh me gusta jugar memoria,me gusta jugar {juego},True
kid_saludar_30148,hola tía,SALUDAR,hola tía,hola {persona},True
kid_expresar_emocion_2462,estoy enojado,EXPRESAR_EMOCION,estoy enojado,estoy {emocion},True
kid_pedir_ayuda_13581,ayuda por favor,PEDIR_AYUDA,ayuda por favor,ayuda por favor,True
kid_pedir_ayuda_15552,ayuda por favor,PEDIR_AYUDA,ayuda por favor,ayuda por favor,True
kid_expresar_emocion_8293,me siento entristecer,EXPRESAR_EMOCION,me siento entristecer,me siento {emocion},True
kid_comer_beber_7509,beber jugo,COMER_BEBER,beber jugo,beber {bebida},True
kid_expresar_emocion_32182,eh hoy estoy contento,EXPRESAR_EMOCION,eh hoy estoy contento,hoy estoy {emocion},True
kid_saludar_15227,hola cómo estás,SALUDAR,hola cómo estás,hola cómo estás,True
kid_expresar_necesidad_4334,me da bloques,EXPRESAR_NECESIDAD,me da bloques,me da {objeto},True
kid_jugar_5266,juguemos rayuela,JUGAR,juguemos rayuela,juguemos {juego},True
kid_despedir_9311,chau papá,DESPEDIR,chau papá,chau {persona},True
kid_despedir_34181,chau chau amiga,DESPEDIR,chau chau amiga,chau {persona},True
kid_jugar_11783,juguemos fútbol,JUGAR,juguemos fútbol,juguemos {juego},True
kid_saludar_15324,hola,SALUDAR,hola,hola,True
kid_expresar_emocion_14456,mm hoy estoy feliz navidad,EXPRESAR_EMOCION,mm hoy estoy feliz navidad,hoy estoy {emocion},True
kid_expresar_necesidad_4546,este necesito muñeca,EXPRESAR_NECESIDAD,este necesito muñeca,necesito {objeto},True
kid_comer_beber_31805,beber jugo,COMER_BEBER,beber jugo,beber {bebida},True
kid_saludar_39119,hey hermano,SALUDAR,hey hermano,hey {persona},True
kid_expresar_necesidad_33307,este tengo ganas de comer comer,EXPRESAR_NECESIDAD,este tengo ganas de comer comer,tengo ganas de {accion},True
kid_jugar_26740,juego con rompecabezas,JUGAR,juego con rompecabezas,juego con {juguete},True
kid_agradecer_9651,gracias por comer,AGRADECER,gracias por comer,gracias por {accion},True
kid_expresar_necesidad_29373,tengo sed,EXPRESAR_NECESIDAD,tengo sed,tengo {necesidad},True
kid_pedir_ayuda_34662,no sé comer,PEDIR_AYUDA,no sé comer,no sé {accion},True
kid_expresar_necesidad_11481,quiero quiero libro,EXPRESAR_NECESIDAD,quiero quiero libro,quiero {objeto},True
kid_despedir_12620,chau,DESPEDIR,chau,chau,True
kid_jugar_23576,juego con peluche,JUGAR,juego con peluche,juego con {juguete},True
kid_despedir_29953,bueno me voy,DESPEDIR,bueno me voy,me voy,True
kid_jugar_11772,este me gusta jugar videojuegos videojuegos,JUGAR,este me gusta jugar videojuegos videojuegos,me gusta jugar {juego},True
kid_pedir_ayuda_30342,me ayudas,PEDIR_AYUDA,me ayudas,me ayudas,True
kid_pedir_ayuda_20598,me ayudas,PEDIR_AYUDA,me ayudas,me ayudas,True
kid_expresar_emocion_12095,muy triste,EXPRESAR_EMOCION,muy triste,estoy muy {emocion},True
kid_saludar_15364,buenos buenos días,SALUDAR,buenos buenos días,buenos días,True
kid_jugar_14547,me gusta jugar jugar memoria,JUGAR,me gusta jugar jugar memoria,me gusta jugar {juego},True
kid_comer_beber_29862,tengo sed,COMER_BEBER,tengo sed,tengo sed,True
kid_pedir_ayuda_1576,necesito ayuda,PEDIR_AYUDA,necesito ayuda,necesito ayuda,True
kid_expresar_necesidad_35386,quiero comer,EXPRESAR_NECESIDAD,quiero comer,quiero {accion},True
kid_expresar_emocion_4325,soy cansado,EXPRESAR_EMOCION,soy cansado,me siento {emocion},True
kid_saludar_2753,hola mamá cómo estás,SALUDAR,hola mamá cómo estás,hola {persona} cómo estás,True
kid_saludar_7235,hola tío cómo estás,SALUDAR,hola tío cómo estás,hola {persona} cómo estás,True
kid_describir_dolor_19514,duele cabeza,DESCRIBIR_DOLOR,duele cabeza,duele {parte_cuerpo},True
kid_jugar_20164,jugamos,JUGAR,jugamos,jugamos,True
kid_comer_beber_34510,quiero comer,COMER_BEBER,quiero comer,quiero comer,True
kid_comer_beber_6440,me da pizza,COMER_BEBER,me da pizza,me da {comida},True
kid_expresar_emocion_4857,eh soy feliz navidad,EXPRESAR_EMOCION,eh soy feliz navidad,soy {emocion},True
kid_comer_beber_20703,beber chocolate caliente,COMER_BEBER,beber chocolate caliente,beber {bebida},True
kid_pedir_ayuda_14101,ayuda hermana,PEDIR_AYUDA,ayuda hermana,ayuda {persona},True
kid_expresar_emocion_21130,me pone feliz cumpleaños,EXPRESAR_EMOCION,me pone feliz cumpleaños,me pone {emocion},True
kid_expresar_emocion_28073,estoy muy entristecer,EXPRESAR_EMOCION,estoy muy entristecer,estoy muy {emocion},True
kid_describir_dolor_1520,me pegué en pierna,DESCRIBIR_DOLOR,me pegué en pierna,me pegué en {parte_cuerpo},True
kid_saludar_28605,hola cómo estás,SALUDAR,hola cómo estás,hola cómo estás,True
kid_agradecer_38917,te doy las gracias,AGRADECER,te doy las gracias,te doy las gracias,True
kid_expresar_emocion_19094,estoy contento contento,EXPRESAR_EMOCION,estoy contento contento,estoy {emocion},True
kid_pedir_ayuda_3363,bueno ayuda por favor,PEDIR_AYUDA,bueno ayuda por favor,ayuda por favor,True
kid_comer_beber_2985,eh tengo sed,COMER_BEBER,eh tengo sed,tengo sed,True
kid_jugar_10754,juego con rompecabezas,JUGAR,juego con rompecabezas,juego con {juguete},True
kid_despedir_31849,me voy,DESPEDIR,me voy,me voy,True
kid_comer_beber_11998,beber chocolate caliente,COMER_BEBER,beber chocolate caliente,beber {bebida},True
kid_pedir_ayuda_12911,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_expresar_emocion_15928,me siento contento contento,EXPRESAR_EMOCION,me siento contento contento,me siento {emocion},True
kid_expresar_necesidad_12598,bueno dame muñeca por favor,EXPRESAR_NECESIDAD,bueno dame muñeca por favor,dame {objeto},True
kid_saludar_32292,hola amiga feliz cumpleaños,SALUDAR,hola amiga feliz cumpleaños,hola {persona} {emocion},True
